item_id,item_name,item_category,item_subcategory,item_price,item_rating_avg,item_description,stock_quantity,launch_date
886,At Possimus,Mobilya,Earum,795.54,4.19,"Ab cumque voluptate omnis alias. Aut deserunt aperiam quis iure.
Fugit soluta a libero ex dolor ducimus. Fuga molestias in dicta officiis dolor officia. Cum enim delectus labore.",40,2024-09-22
887,Voluptate Culpa,Spor,Provident,495.59,3.61,"Mollitia unde illum dolores harum libero quia. Temporibus eligendi quo fugit.
Perferendis veritatis nostrum at nemo iste ut placeat. Aperiam sunt molestiae sequi provident.
Animi dicta fugiat libero.",906,2025-01-11
888,Accusantium Voluptatibus,Ev & Yaşam,Iure,985.53,3.57,Unde perferendis cupiditate explicabo at excepturi est. Ab neque occaecati eveniet odit cupiditate error. Velit fugit cumque laudantium tenetur quidem ducimus.,576,2024-09-17
889,Cum Neque,Giyim,Numquam,619.77,3.99,"Aperiam ut sint sunt. Suscipit ad tempore fugit.
Ut libero nesciunt occaecati. Mollitia doloremque impedit doloremque.",460,2024-11-25
890,Tenetur Iure,Giyim,Reprehenderit,784.77,4.6,"Minima cumque iusto nemo. Dolor non blanditiis.
Atque expedita fugiat. Sequi molestias consequuntur ab.",176,2024-05-20
891,Eum Placeat,Gıda,Laboriosam,927.72,4.38,Occaecati voluptatem perferendis quam. Voluptas labore quia.,39,2025-02-20
892,Quisquam Aperiam,Spor,Suscipit,399.26,3.59,Incidunt adipisci corrupti culpa. Ullam saepe voluptate aut illo unde quisquam quos. Ut expedita sint sint nostrum provident nesciunt.,834,2024-06-16
893,Voluptatem Reiciendis,Mücevher,Illum,870.59,4.54,Cum dolorem aperiam saepe consequatur. Necessitatibus minus quos animi cupiditate. Id aperiam excepturi commodi necessitatibus consequuntur.,949,2025-02-19
894,Ratione Reiciendis,Mücevher,Quod,696.99,4.35,"Minima corrupti quam repudiandae. Laborum facilis veniam inventore inventore eaque.
Cumque vitae aliquid unde eligendi minima accusantium. Molestiae deserunt natus expedita molestias.",610,2025-02-02
895,Vitae Quas,Oyuncak,Numquam,148.11,4.49,"Soluta rem libero excepturi adipisci non explicabo. Adipisci pariatur ex impedit.
Doloribus consectetur maiores eaque voluptas nesciunt. Quas fuga harum.",532,2024-06-13
896,Illum Ducimus,Elektronik,Veritatis,464.1,4.0,Blanditiis enim pariatur temporibus. Sed ullam molestiae libero ullam. Mollitia quos quia sunt cumque molestiae. Fuga vel asperiores libero.,641,2024-06-27
897,Deleniti Modi,Mobilya,Nam,886.59,4.38,"Fugit ducimus sit veritatis voluptates nam. Recusandae distinctio nihil nulla possimus.
Placeat alias at veniam tempora animi. Ad eligendi accusantium. Architecto vel aperiam doloribus quod.",486,2025-03-14
898,Nam Non,Kozmetik,Occaecati,826.69,4.31,Ipsum suscipit libero mollitia repudiandae maiores. Adipisci nam ratione necessitatibus quae eum. Distinctio quis placeat iure.,881,2024-11-15
899,Ipsam Deleniti,Kitap,Nulla,331.27,4.44,Officia amet illo accusamus vel. Corrupti culpa molestias quae hic praesentium. Fugit laudantium quos dolore repellendus minus.,624,2024-09-16
900,Repellat Veniam,Ev & Yaşam,Occaecati,336.41,3.68,"Excepturi nisi nulla ab dolores perspiciatis nobis repudiandae. Quia nobis delectus.
Accusantium vel id. Dolores voluptatum impedit sint libero. Quos ipsum consequuntur sint nemo totam.",655,2025-01-20
901,Laborum Similique,Oyuncak,Ad,642.84,4.79,Temporibus eos facere enim officiis aliquam voluptatem. Veritatis dolorum quos ex dolorum molestiae exercitationem harum.,612,2024-11-11
902,Qui Nobis,Kitap,Similique,369.2,4.56,Aperiam fuga incidunt quod ab eveniet. Id non atque quidem modi.,442,2024-10-15
903,At Quisquam,Otomotiv,Fugit,829.51,3.9,"Voluptate enim error quo. Consequuntur quam non eveniet corporis.
Porro possimus maxime dolore enim corporis. Maiores odit hic. Et totam tempora excepturi repellendus.",839,2024-12-20
904,Eligendi Laborum,Spor,Aperiam,242.79,4.38,Iste eos minima ex aut facere. Ex nesciunt repudiandae aperiam blanditiis illo cumque esse. Perspiciatis vero laudantium.,114,2024-10-24
905,Quod Distinctio,Ev & Yaşam,Iure,808.43,4.23,"Blanditiis cum sit libero. Totam quidem eum repellat voluptatem voluptate sequi.
Occaecati dicta nesciunt assumenda. Mollitia explicabo dolorum illo placeat rem.",353,2024-12-06
906,Aliquam A,Gıda,Reprehenderit,34.12,3.8,Qui quidem sapiente inventore eligendi. Quos blanditiis rerum fugit consequuntur quod.,931,2024-05-25
907,Suscipit Magnam,Mobilya,Sunt,816.5,3.65,"Voluptatem ut eius repellat sed maxime eos. Cupiditate soluta inventore aperiam beatae. Atque modi omnis sed.
Eum quaerat quos occaecati doloremque. Blanditiis facilis iusto eum quasi atque.",137,2025-02-07
908,Asperiores Rem,Kitap,Voluptas,377.09,4.48,Earum quo numquam iusto inventore. Neque rerum et ad sint. Officiis quas fugiat perspiciatis qui. Enim unde suscipit et ut architecto vel.,171,2024-04-06
909,Soluta Non,Gıda,Odio,817.46,4.0,"Tempora commodi temporibus. Deserunt culpa dolorum repudiandae modi.
Illo totam eum nobis vitae. Maxime voluptates culpa odio dolorum natus quasi. Hic perferendis dolore molestias culpa deleniti rem.",214,2024-08-27
910,Distinctio Provident,Oyuncak,In,888.69,3.71,"Ipsam repellat porro ipsam commodi rerum provident. Cupiditate ducimus eveniet odit voluptate tempore rem impedit. Praesentium quia dolore quo ipsum doloribus corrupti modi.
Nihil vero ab qui nobis.",432,2024-06-13
911,Maxime Iure,Bahçe,Blanditiis,975.43,4.74,Fugiat sint voluptas. Impedit dolores adipisci iste enim. Voluptates quibusdam ipsam numquam explicabo. Voluptatum modi doloremque delectus.,995,2025-02-18
912,Minima Minima,Gıda,Quaerat,885.94,3.93,"Dignissimos excepturi cumque accusantium similique accusamus commodi.
Qui quod libero. Laudantium nihil iusto quo. Qui adipisci repellendus corporis laborum tenetur.",986,2024-09-10
913,Vero Esse,Gıda,Suscipit,586.11,4.73,Quisquam deleniti quas quam. Eum sequi reiciendis cupiditate dolore. Reiciendis eum dolores quasi eveniet quisquam.,238,2025-02-15
914,Accusamus Vero,Kitap,Soluta,710.18,4.51,Consequuntur reprehenderit aliquam impedit corporis corporis recusandae eveniet. Rem doloribus sunt maxime ad sapiente eligendi. Facere excepturi doloribus recusandae temporibus perferendis.,163,2025-02-23
915,Deleniti Ab,Otomotiv,Asperiores,516.52,4.65,"Est sint accusamus dolorem vitae deserunt. Soluta suscipit alias exercitationem sequi.
Id dicta nulla ex. Adipisci cum libero architecto occaecati amet.",399,2024-07-13
916,Quos Quaerat,Ev & Yaşam,Numquam,591.84,4.56,Aspernatur pariatur aspernatur dolore modi accusamus. Unde temporibus delectus velit vero. Animi delectus suscipit provident pariatur tenetur voluptates.,445,2024-06-04
917,Maiores Amet,Ev & Yaşam,Eaque,589.43,4.66,Nisi aspernatur ducimus nostrum incidunt minima. Ad debitis repudiandae id minus recusandae. Eligendi sapiente porro molestiae repudiandae.,655,2025-01-16
918,Accusamus Dolor,Kozmetik,Aut,305.02,4.35,"Voluptatibus expedita sapiente reiciendis maiores sed. Aut vero temporibus quos cum.
Expedita repellendus vel rem consequuntur saepe. Delectus quas quasi similique explicabo dolor in quidem.",945,2024-06-11
919,Ut Ad,Giyim,Sed,550.35,3.98,Iusto a odit porro nisi saepe. Porro molestiae suscipit minus similique. Accusamus iusto molestiae neque at quibusdam.,294,2025-02-04
920,Praesentium Velit,Kitap,Culpa,152.06,3.83,Impedit itaque tempora repellendus. Doloremque dignissimos quas ipsum. Debitis libero esse quibusdam autem distinctio.,203,2024-03-17
921,Delectus Facilis,Gıda,Laborum,957.5,3.56,"Amet amet veritatis. Sit soluta dolore cum pariatur ab. At aliquid dicta inventore.
Enim possimus cumque commodi aspernatur molestiae. Facilis officiis fuga.",70,2025-01-29
922,Explicabo At,Elektronik,Consequuntur,965.39,3.89,"Veritatis iure tempore architecto esse sapiente nisi pariatur. Pariatur eum illum ex. Repellat nostrum delectus itaque adipisci at magni.
Iure corrupti ad voluptatum. Asperiores reprehenderit fuga.",569,2024-05-31
923,Beatae Impedit,Spor,Illo,380.01,3.73,Iure facilis facere delectus doloremque provident nesciunt. Iste quibusdam veritatis cumque. Nisi laboriosam enim ab a aliquam.,402,2024-11-26
924,Nulla Vel,Bahçe,Odio,559.04,3.78,Tempore nemo pariatur ratione suscipit quisquam accusantium veniam. Dolore dolore officiis soluta illo.,95,2024-07-22
925,Libero Cupiditate,Spor,Voluptate,778.04,3.91,Nisi consequatur dolorem dolorum perspiciatis nulla. Minima deserunt nisi mollitia laudantium animi.,308,2024-12-26
926,Rem Hic,Kozmetik,Veritatis,96.01,4.17,Repellendus nostrum natus aspernatur inventore totam. Qui delectus praesentium aliquid. Occaecati consectetur dolore cupiditate nobis a tempora architecto.,523,2024-09-30
927,Odio Doloremque,Bahçe,Doloremque,897.09,4.25,"Veritatis sunt quod nulla. Dolor nulla saepe deleniti deserunt.
Cumque accusantium tempora impedit praesentium. Debitis maxime eaque ad quasi totam.",999,2025-03-06
928,Unde Rem,Gıda,Magnam,759.88,4.71,"Saepe a provident accusamus. Rem optio ipsa doloremque optio unde.
Ipsum soluta architecto aliquid ea labore. Ea corporis sit exercitationem. Molestias iure reprehenderit enim sunt soluta provident.",954,2025-03-07
929,Tempore Nulla,Ev & Yaşam,Fugiat,459.75,4.24,Provident nam error alias. Vitae pariatur et cupiditate ut labore placeat. Est cum aperiam atque assumenda ut quibusdam voluptates.,183,2025-03-01
930,Temporibus Mollitia,Giyim,Assumenda,161.1,3.56,Eos nulla earum eligendi tempora officia nihil. Nam inventore in cum alias repellat. Ut excepturi non a accusamus ipsum placeat.,238,2024-11-01
931,Delectus Unde,Mobilya,Officia,291.44,4.54,Sunt natus rerum excepturi iusto voluptatem nostrum in. Expedita aperiam laborum vero. Ex debitis rerum culpa sint voluptate.,543,2024-08-22
932,Et Illum,Spor,Vitae,389.05,4.64,Maxime pariatur amet. Voluptatem quis aperiam deleniti impedit dignissimos. Atque eveniet officiis nobis voluptates perferendis.,993,2024-03-30
933,Est Vitae,Kitap,Delectus,68.31,3.9,"Nisi repellendus voluptatibus cupiditate quae. Quaerat ad itaque esse deleniti minus modi dolore.
Voluptatum hic nesciunt a dolorum velit. Nobis atque et ducimus.",508,2024-06-09
934,Adipisci Voluptatibus,Ev & Yaşam,Eos,204.36,4.44,Similique vitae impedit quos. Nihil deleniti quos natus. Sit assumenda enim natus dicta.,892,2024-12-12
935,Laudantium Aliquid,Giyim,Ea,573.04,4.3,"Commodi dolorum assumenda. Libero voluptate corrupti a corporis optio.
Perspiciatis magni sunt et perferendis. Esse quo quibusdam impedit expedita et.",872,2024-06-24
936,Beatae Assumenda,Spor,Rem,678.02,3.71,Incidunt voluptatibus autem dolorum enim facere esse. In numquam quod ullam ab quasi. Error accusamus perferendis tenetur.,719,2024-04-22
937,Maiores Corporis,Kozmetik,Maiores,544.7,4.36,"Reprehenderit temporibus odit voluptatem odit ducimus. Id ratione animi excepturi.
Tenetur quam asperiores vel. Numquam non possimus iusto fuga error mollitia.",267,2024-09-14
938,Sunt Accusamus,Ev & Yaşam,Veniam,695.5,4.07,Fugit quo tenetur tenetur nostrum recusandae saepe. Perspiciatis saepe ipsam error. Rerum veritatis harum velit fuga.,76,2024-05-15
939,Quae Consequatur,Ev & Yaşam,Fuga,504.13,3.67,"Tenetur voluptatibus ipsam et. Ea tempora accusantium inventore.
Labore similique rem.",540,2024-07-14
940,Dignissimos Omnis,Oyuncak,Itaque,490.1,3.56,Laboriosam dignissimos corporis. Labore quam sapiente expedita occaecati provident reprehenderit. Tempore harum doloribus repudiandae laboriosam laudantium.,880,2024-10-30
941,Perspiciatis Quis,Ev & Yaşam,Sapiente,639.86,3.91,"Molestias est aperiam optio. Magni optio facilis natus corporis.
Dolores sit reiciendis minus. Delectus earum molestiae. At maiores qui ab doloribus.",530,2024-07-28
942,Dolorem Nihil,Gıda,Iure,26.77,4.03,"Enim doloribus corrupti ea minus. Exercitationem tempore eos dignissimos porro. Quia at voluptatum.
Odio ipsam dolorem quidem nostrum eveniet facilis eveniet. Delectus error doloribus id sit quo.",414,2024-09-06
943,Repudiandae Cum,Mücevher,Unde,424.51,4.63,Quo neque amet enim magni officia. Neque in necessitatibus dolore quisquam nihil adipisci. Reiciendis atque accusantium at maxime consequuntur.,688,2024-12-18
944,Dignissimos Voluptatibus,Elektronik,Quas,141.74,4.23,"Sapiente quia corrupti nisi reiciendis. Voluptas nam nobis.
Numquam ut ad esse consequuntur. Eos odio laboriosam nam. Iusto expedita perspiciatis aut.
Nam corrupti voluptates deserunt.",770,2024-10-07
945,Explicabo Quos,Mobilya,Harum,344.63,4.09,Laboriosam unde animi incidunt doloribus repudiandae. Molestiae dicta neque placeat. Tempore enim quia.,628,2024-08-14
946,Eos Fuga,Kozmetik,Repellendus,890.22,4.14,"Neque veritatis tenetur consequuntur est reiciendis. Iure dolores quia aperiam saepe quo. Officiis minus dolores accusantium.
Sit inventore ipsa fugiat fugiat cum cupiditate.",297,2024-12-09
947,Perferendis Sint,Kitap,Officiis,21.68,4.49,Aspernatur maiores optio ratione reprehenderit beatae expedita. Iste fuga corrupti rerum beatae ducimus. Ipsa fuga placeat repellendus voluptas.,962,2024-08-21
948,Explicabo Enim,Spor,Est,560.91,4.13,Amet adipisci quaerat eaque hic ullam. Nesciunt alias quod eum totam doloremque recusandae aliquam. Deleniti quam earum beatae consequuntur unde quam.,52,2024-08-02
949,Labore Nam,Kitap,Repudiandae,271.49,3.96,"Placeat sapiente et neque. Nisi quam dignissimos. Molestiae quasi vero error.
Cupiditate quidem vero sint explicabo atque. Eos quas tenetur ut non fugit necessitatibus.",351,2024-08-02
950,Quidem Quisquam,Otomotiv,Officiis,847.76,4.44,"Corrupti quod quibusdam sapiente maiores unde a.
Cumque ipsa a eos. Molestiae eveniet exercitationem.
Ut cupiditate consequatur neque.
Tempora beatae ut aut non fugit.",731,2024-11-09
951,Fugiat Fugiat,Otomotiv,At,466.05,4.49,Inventore laudantium error rerum dolorum similique consectetur. Enim quae quas eaque voluptatum.,608,2025-02-16
952,Nobis Vero,Mobilya,Dignissimos,190.32,3.98,Praesentium quibusdam debitis quas quibusdam quo veritatis. Doloribus blanditiis assumenda quasi consequatur voluptatem adipisci.,610,2024-03-31
953,Tenetur Impedit,Mücevher,Distinctio,685.48,4.17,Debitis aut est ab eius fuga ratione dolorem. Aperiam in maiores commodi facilis tenetur.,140,2024-12-11
954,Sunt Eligendi,Mücevher,Minus,132.07,4.45,Necessitatibus eaque cumque doloribus esse at. Illum assumenda doloribus a minus ducimus placeat suscipit.,380,2024-07-07
955,Iure Quod,Kitap,Adipisci,734.7,4.31,Cum illo impedit placeat. Cum quibusdam ea accusamus repudiandae occaecati blanditiis laborum.,307,2024-10-01
956,Magni Rerum,Kozmetik,Ipsum,391.89,4.69,"Perferendis recusandae reiciendis laudantium. Voluptates assumenda id officiis eligendi facilis vitae.
Dolore maiores nam. Iste porro debitis totam.",189,2024-04-14
957,Libero Quia,Oyuncak,Atque,967.57,3.6,Facere quibusdam eligendi magnam doloribus. Esse non delectus dignissimos quis recusandae dolor. Nemo qui nisi cum alias. Dignissimos repellat maiores dolores earum iusto odio accusamus.,639,2024-09-21
958,Animi Dolorum,Gıda,Quis,858.03,3.8,"Aperiam quidem mollitia necessitatibus nobis possimus. Cumque numquam cum placeat impedit facere.
Officiis nihil dicta laborum. Id inventore molestias voluptatum facilis qui tempore officia.",538,2025-02-13
959,Id Quasi,Otomotiv,Esse,917.63,3.78,Enim molestias ea quisquam. Fugit ab laboriosam aperiam fugit. Beatae veniam ipsum rerum nulla eaque quia quidem. Officiis eaque qui molestiae.,142,2025-01-11
960,Exercitationem Necessitatibus,Otomotiv,Ea,699.1,4.44,"Numquam saepe quaerat voluptas quaerat.
Consequuntur maxime architecto inventore pariatur itaque facilis occaecati.",318,2024-06-18
961,Debitis Accusamus,Bahçe,Voluptatum,662.15,3.99,"Non saepe voluptates necessitatibus. Ut at voluptas.
Ad dicta quos quas accusantium sint ullam.",252,2024-08-16
962,Tempora Cumque,Kitap,Laudantium,288.11,4.38,"Quis quos eius assumenda tempora quod eum.
Qui quos eaque nulla at. Mollitia harum vitae dolore in quaerat.",125,2024-08-06
963,Corporis Tenetur,Kitap,Quidem,120.58,4.38,"Quae nam non consequatur qui nobis. Molestias aut molestiae esse. Totam occaecati laboriosam.
Voluptates soluta quaerat unde accusamus dolor. Eaque earum odio nesciunt neque.",557,2024-09-10
964,Necessitatibus Quisquam,Elektronik,Facere,718.99,4.05,Ducimus dolorem quis illo hic quia nostrum debitis. Dolor laborum qui suscipit quod dolor. Aut ducimus explicabo molestias nemo amet modi.,959,2024-05-11
965,Neque Nemo,Otomotiv,Iure,312.91,4.8,Delectus perspiciatis fugit sed rem hic. Occaecati tempora illo minima asperiores doloribus. Facilis tempore corporis aspernatur. Tempora eligendi perferendis veniam voluptates dolores.,585,2024-06-30
966,Optio Quasi,Ev & Yaşam,At,756.22,4.39,"Laboriosam voluptates pariatur enim tempore eum.
Quibusdam molestias quibusdam mollitia nostrum reiciendis sed. Facere ipsum assumenda dolorem perspiciatis minima.",464,2024-10-21
967,Temporibus Ea,Bahçe,Minus,496.6,4.58,Modi odio deserunt natus alias quibusdam incidunt sit. Ipsum assumenda repudiandae laboriosam perspiciatis iste ut.,5,2024-10-03
968,Nobis Dolorum,Kozmetik,Fugiat,391.23,4.51,Facere suscipit accusantium repellendus sunt distinctio iure. Quo minima nemo architecto odit exercitationem neque. Nulla itaque quis aut nobis.,957,2024-06-24
969,Impedit Tenetur,Gıda,Odit,126.89,3.53,Deleniti quos laudantium. Sapiente placeat molestias temporibus. Recusandae consequatur praesentium odit dolorum impedit quas.,267,2024-05-23
970,Possimus Quisquam,Oyuncak,Quas,582.08,4.49,"Praesentium quos non error impedit nostrum. Modi quia ullam saepe molestiae tenetur minima consequatur.
Architecto tempora repellat dolore. Doloribus qui esse quibusdam.",169,2024-12-20
971,Distinctio Placeat,Ev & Yaşam,Beatae,79.39,4.19,Corrupti a cupiditate facere ad ab blanditiis. In blanditiis vitae repellat laudantium accusamus sit. Cumque odio recusandae ea.,257,2025-01-28
972,Saepe Quidem,Ev & Yaşam,Cum,771.26,3.81,Reprehenderit voluptas odio doloremque at voluptatibus. Incidunt accusantium iusto quas velit id porro veniam.,209,2024-12-14
973,Temporibus Odit,Oyuncak,Sit,113.38,4.05,Labore fuga aliquam rerum amet iure. Officiis quasi maiores corporis omnis. Commodi quos placeat amet doloribus facilis.,425,2025-02-13
